"행정구역","2015년_거주자_총인구수","2015년_거주자_연령구간인구수","2015년_거주자_0~9세","2015년_거주자_10~19세","2015년_거주자_20~29세","2015년_거주자_30~39세","2015년_거주자_40~49세","2015년_거주자_50~59세","2015년_거주자_60~69세","2015년_거주자_70~79세","2015년_거주자_80~89세","2015년_거주자_90~99세","2015년_거주자_100세 이상","2015년_남_거주자_총인구수","2015년_남_거주자_연령구간인구수","2015년_남_거주자_0~9세","2015년_남_거주자_10~19세","2015년_남_거주자_20~29세","2015년_남_거주자_30~39세","2015년_남_거주자_40~49세","2015년_남_거주자_50~59세","2015년_남_거주자_60~69세","2015년_남_거주자_70~79세","2015년_남_거주자_80~89세","2015년_남_거주자_90~99세","2015년_남_거주자_100세 이상","2015년_여_거주자_총인구수","2015년_여_거주자_연령구간인구수","2015년_여_거주자_0~9세","2015년_여_거주자_10~19세","2015년_여_거주자_20~29세","2015년_여_거주자_30~39세","2015년_여_거주자_40~49세","2015년_여_거주자_50~59세","2015년_여_거주자_60~69세","2015년_여_거주자_70~79세","2015년_여_거주자_80~89세","2015년_여_거주자_90~99세","2015년_여_거주자_100세 이상","2016년_거주자_총인구수","2016년_거주자_연령구간인구수","2016년_거주자_0~9세","2016년_거주자_10~19세","2016년_거주자_20~29세","2016년_거주자_30~39세","2016년_거주자_40~49세","2016년_거주자_50~59세","2016년_거주자_60~69세","2016년_거주자_70~79세","2016년_거주자_80~89세","2016년_거주자_90~99세","2016년_거주자_100세 이상","2016년_남_거주자_총인구수","2016년_남_거주자_연령구간인구수","2016년_남_거주자_0~9세","2016년_남_거주자_10~19세","2016년_남_거주자_20~29세","2016년_남_거주자_30~39세","2016년_남_거주자_40~49세","2016년_남_거주자_50~59세","2016년_남_거주자_60~69세","2016년_남_거주자_70~79세","2016년_남_거주자_80~89세","2016년_남_거주자_90~99세","2016년_남_거주자_100세 이상","2016년_여_거주자_총인구수","2016년_여_거주자_연령구간인구수","2016년_여_거주자_0~9세","2016년_여_거주자_10~19세","2016년_여_거주자_20~29세","2016년_여_거주자_30~39세","2016년_여_거주자_40~49세","2016년_여_거주자_50~59세","2016년_여_거주자_60~69세","2016년_여_거주자_70~79세","2016년_여_거주자_80~89세","2016년_여_거주자_90~99세","2016년_여_거주자_100세 이상","2017년_거주자_총인구수","2017년_거주자_연령구간인구수","2017년_거주자_0~9세","2017년_거주자_10~19세","2017년_거주자_20~29세","2017년_거주자_30~39세","2017년_거주자_40~49세","2017년_거주자_50~59세","2017년_거주자_60~69세","2017년_거주자_70~79세","2017년_거주자_80~89세","2017년_거주자_90~99세","2017년_거주자_100세 이상","2017년_남_거주자_총인구수","2017년_남_거주자_연령구간인구수","2017년_남_거주자_0~9세","2017년_남_거주자_10~19세","2017년_남_거주자_20~29세","2017년_남_거주자_30~39세","2017년_남_거주자_40~49세","2017년_남_거주자_50~59세","2017년_남_거주자_60~69세","2017년_남_거주자_70~79세","2017년_남_거주자_80~89세","2017년_남_거주자_90~99세","2017년_남_거주자_100세 이상","2017년_여_거주자_총인구수","2017년_여_거주자_연령구간인구수","2017년_여_거주자_0~9세","2017년_여_거주자_10~19세","2017년_여_거주자_20~29세","2017년_여_거주자_30~39세","2017년_여_거주자_40~49세","2017년_여_거주자_50~59세","2017년_여_거주자_60~69세","2017년_여_거주자_70~79세","2017년_여_거주자_80~89세","2017년_여_거주자_90~99세","2017년_여_거주자_100세 이상","2018년_거주자_총인구수","2018년_거주자_연령구간인구수","2018년_거주자_0~9세","2018년_거주자_10~19세","2018년_거주자_20~29세","2018년_거주자_30~39세","2018년_거주자_40~49세","2018년_거주자_50~59세","2018년_거주자_60~69세","2018년_거주자_70~79세","2018년_거주자_80~89세","2018년_거주자_90~99세","2018년_거주자_100세 이상","2018년_남_거주자_총인구수","2018년_남_거주자_연령구간인구수","2018년_남_거주자_0~9세","2018년_남_거주자_10~19세","2018년_남_거주자_20~29세","2018년_남_거주자_30~39세","2018년_남_거주자_40~49세","2018년_남_거주자_50~59세","2018년_남_거주자_60~69세","2018년_남_거주자_70~79세","2018년_남_거주자_80~89세","2018년_남_거주자_90~99세","2018년_남_거주자_100세 이상","2018년_여_거주자_총인구수","2018년_여_거주자_연령구간인구수","2018년_여_거주자_0~9세","2018년_여_거주자_10~19세","2018년_여_거주자_20~29세","2018년_여_거주자_30~39세","2018년_여_거주자_40~49세","2018년_여_거주자_50~59세","2018년_여_거주자_60~69세","2018년_여_거주자_70~79세","2018년_여_거주자_80~89세","2018년_여_거주자_90~99세","2018년_여_거주자_100세 이상","2019년_거주자_총인구수","2019년_거주자_연령구간인구수","2019년_거주자_0~9세","2019년_거주자_10~19세","2019년_거주자_20~29세","2019년_거주자_30~39세","2019년_거주자_40~49세","2019년_거주자_50~59세","2019년_거주자_60~69세","2019년_거주자_70~79세","2019년_거주자_80~89세","2019년_거주자_90~99세","2019년_거주자_100세 이상","2019년_남_거주자_총인구수","2019년_남_거주자_연령구간인구수","2019년_남_거주자_0~9세","2019년_남_거주자_10~19세","2019년_남_거주자_20~29세","2019년_남_거주자_30~39세","2019년_남_거주자_40~49세","2019년_남_거주자_50~59세","2019년_남_거주자_60~69세","2019년_남_거주자_70~79세","2019년_남_거주자_80~89세","2019년_남_거주자_90~99세","2019년_남_거주자_100세 이상","2019년_여_거주자_총인구수","2019년_여_거주자_연령구간인구수","2019년_여_거주자_0~9세","2019년_여_거주자_10~19세","2019년_여_거주자_20~29세","2019년_여_거주자_30~39세","2019년_여_거주자_40~49세","2019년_여_거주자_50~59세","2019년_여_거주자_60~69세","2019년_여_거주자_70~79세","2019년_여_거주자_80~89세","2019년_여_거주자_90~99세","2019년_여_거주자_100세 이상","2020년_거주자_총인구수","2020년_거주자_연령구간인구수","2020년_거주자_0~9세","2020년_거주자_10~19세","2020년_거주자_20~29세","2020년_거주자_30~39세","2020년_거주자_40~49세","2020년_거주자_50~59세","2020년_거주자_60~69세","2020년_거주자_70~79세","2020년_거주자_80~89세","2020년_거주자_90~99세","2020년_거주자_100세 이상","2020년_남_거주자_총인구수","2020년_남_거주자_연령구간인구수","2020년_남_거주자_0~9세","2020년_남_거주자_10~19세","2020년_남_거주자_20~29세","2020년_남_거주자_30~39세","2020년_남_거주자_40~49세","2020년_남_거주자_50~59세","2020년_남_거주자_60~69세","2020년_남_거주자_70~79세","2020년_남_거주자_80~89세","2020년_남_거주자_90~99세","2020년_남_거주자_100세 이상","2020년_여_거주자_총인구수","2020년_여_거주자_연령구간인구수","2020년_여_거주자_0~9세","2020년_여_거주자_10~19세","2020년_여_거주자_20~29세","2020년_여_거주자_30~39세","2020년_여_거주자_40~49세","2020년_여_거주자_50~59세","2020년_여_거주자_60~69세","2020년_여_거주자_70~79세","2020년_여_거주자_80~89세","2020년_여_거주자_90~99세","2020년_여_거주자_100세 이상"
"경기도 부천시 원미구 상동(4119567000)","20,473","20,473","1,360","2,318","3,395","2,715","3,295","4,019","1,943","957","401","68","2","10,147","10,147","710","1,231","1,730","1,360","1,593","1,958","1,052","383","118","12","0","10,326","10,326","650","1,087","1,665","1,355","1,702","2,061","891","574","283","56","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 원미구 상1동(4119568000)","26,295","26,295","2,999","2,735","3,663","5,162","4,431","4,152","1,950","852","311","40","0","12,917","12,917","1,556","1,398","1,792","2,545","2,178","1,943","1,020","360","115","10","0","13,378","13,378","1,443","1,337","1,871","2,617","2,253","2,209","930","492","196","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 원미구 상2동(4119569000)","32,255","32,255","3,961","4,758","4,244","5,440","6,296","4,859","1,594","726","326","50","1","15,852","15,852","1,985","2,472","2,151","2,539","2,949","2,538","828","289","91","9","1","16,403","16,403","1,976","2,286","2,093","2,901","3,347","2,321","766","437","235","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 원미구 상3동(4119570000)","33,642","33,642","3,436","5,424","4,965","4,260","7,090","5,706","1,693","695","323","50","0","16,633","16,633","1,748","2,802","2,534","1,884","3,328","3,041","912","291","82","11","0","17,009","17,009","1,688","2,622","2,431","2,376","3,762","2,665","781","404","241","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 (4119700000)","219,706","219,706","18,494","22,420","31,771","34,493","36,065","39,169","21,840","10,837","4,020","580","17","109,105","109,105","9,429","11,588","16,616","17,610","17,987","18,953","10,770","4,785","1,228","136","3","110,601","110,601","9,065","10,832","15,155","16,883","18,078","20,216","11,070","6,052","2,792","444","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 심곡본1동(4119751000)","18,734","18,734","1,165","1,679","2,829","2,897","3,074","3,501","2,056","1,116","375","38","4","9,347","9,347","594","846","1,458","1,570","1,563","1,711","981","492","125","7","0","9,387","9,387","571","833","1,371","1,327","1,511","1,790","1,075","624","250","31","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 심곡본동(4119752000)","18,296","18,296","1,267","1,499","2,589","2,952","2,946","3,208","2,208","1,165","403","59","0","9,095","9,095","683","765","1,332","1,560","1,522","1,493","1,046","551","130","13","0","9,201","9,201","584","734","1,257","1,392","1,424","1,715","1,162","614","273","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 소사본동(4119753500)","24,175","24,175","1,643","1,972","3,553","3,681","3,718","4,616","2,990","1,453","475","69","5","12,217","12,217","815","1,021","1,877","1,980","1,947","2,263","1,469","686","147","11","1","11,958","11,958","828","951","1,676","1,701","1,771","2,353","1,521","767","328","58","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 소사본3동(4119755000)","33,778","33,778","3,052","3,897","4,955","4,801","5,455","6,453","3,175","1,328","570","92","0","16,633","16,633","1,487","1,993","2,618","2,359","2,641","3,178","1,600","588","151","18","0","17,145","17,145","1,565","1,904","2,337","2,442","2,814","3,275","1,575","740","419","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 범박동(4119756000)","24,287","24,287","2,819","3,164","3,061","3,727","4,458","3,829","1,987","866","298","73","5","12,099","12,099","1,448","1,671","1,602","1,727","2,199","1,899","1,054","401","77","20","1","12,188","12,188","1,371","1,493","1,459","2,000","2,259","1,930","933","465","221","53","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 괴안동(4119757000)","22,099","22,099","1,832","2,405","3,244","3,310","3,745","3,926","1,946","1,109","513","67","2","10,973","10,973","975","1,239","1,697","1,713","1,832","1,956","965","419","162","14","1","11,126","11,126","857","1,166","1,547","1,597","1,913","1,970","981","690","351","53","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 역곡3동(4119758000)","26,206","26,206","2,160","2,315","3,708","4,685","4,080","4,425","2,664","1,512","591","66","0","12,866","12,866","1,062","1,201","1,901","2,438","2,059","2,078","1,248","664","194","21","0","13,340","13,340","1,098","1,114","1,807","2,247","2,021","2,347","1,416","848","397","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 송내1동(4119759000)","23,978","23,978","1,922","2,356","3,713","3,899","3,746","4,382","2,404","1,117","383","55","1","11,901","11,901","986","1,223","1,934","2,002","1,852","2,057","1,217","490","125","15","0","12,077","12,077","936","1,133","1,779","1,897","1,894","2,325","1,187","627","258","40","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 소사구 송내2동(4119760000)","28,153","28,153","2,634","3,133","4,119","4,541","4,843","4,829","2,410","1,171","412","61","0","13,974","13,974","1,379","1,629","2,197","2,261","2,372","2,318","1,190","494","117","17","0","14,179","14,179","1,255","1,504","1,922","2,280","2,471","2,511","1,220","677","295","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 오정구 (4119900000)","182,066","182,066","14,127","21,188","26,509","25,553","33,290","33,192","15,838","8,758","3,231","365","15","92,473","92,473","7,380","10,997","14,123","13,553","16,993","16,957","7,933","3,498","971","67","1","89,593","89,593","6,747","10,191","12,386","12,000","16,297","16,235","7,905","5,260","2,260","298","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 오정구 성곡동(4119951000)","44,546","44,546","3,482","5,605","6,499","5,842","8,304","8,103","3,676","2,076","855","102","2","22,438","22,438","1,797","2,881","3,499","3,024","4,158","4,145","1,830","828","256","20","0","22,108","22,108","1,685","2,724","3,000","2,818","4,146","3,958","1,846","1,248","599","82","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 오정구 원종1동(4119952000)","23,620","23,620","1,767","2,589","3,545","3,202","4,179","4,411","2,228","1,217","432","50","0","11,883","11,883","932","1,343","1,871","1,652","2,088","2,223","1,142","479","142","11","0","11,737","11,737","835","1,246","1,674","1,550","2,091","2,188","1,086","738","290","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 오정구 원종2동(4119953000)","24,815","24,815","1,971","3,247","3,751","3,348","4,825","4,330","1,752","1,100","441","48","2","12,359","12,359","1,001","1,669","1,954","1,727","2,385","2,221","875","403","122","2","0","12,456","12,456","970","1,578","1,797","1,621","2,440","2,109","877","697","319","46","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 부천시 오정구 고강본동(4119954000)","30,320","30,320","2,192","3,626","4,003","4,259","5,663","5,275","2,881","1,784","574","58","5","15,245","15,245","1,147","1,864","2,120","2,270","2,928","2,644","1,357","730","169","16","0","15,075","15,075","1,045","1,762","1,883","1,989","2,735","2,631","1,524","1,054","405","42","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
